cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "0.990055"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "1.24265+0.26934*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.95221+-0.149309*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.29987+0.542754*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.985327+-0.409391*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.01856+-0.199673*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "1.011+0.361878*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.14266+-0.348427*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.968899+0.137957*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.08747+-0.102455*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.93148+0.160508*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.16739+-0.179806*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.26669+-0.304998*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.802029+0.215221*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.33736+-1.40125*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.223549+0.793542*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "3.74035+-2.80789*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.136254+0.832976*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.963259"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.39537"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.240177+-1.28451*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.835994+-0.425675*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.23419+0.366984*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.9582+-0.468452*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.99429+-0.240684*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.987191+0.287118*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.10782+-0.363718*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.938866+0.109221*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.0495+-0.115097*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.892471+0.149617*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.12034+-0.179108*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.22556+-0.311763*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.777612+0.189752*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.23633+-1.34606*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.203895+0.764241*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "3.61222+-2.72611*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.151139+0.770288*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.919547"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.25867"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.714917+-0.601941*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.909618+-0.321291*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.27747+0.410971*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.97819+-0.494976*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.01478+-0.264036*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "1.00736+0.288076*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.13419+-0.396217*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.975396+0.0482745*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.05282+-0.108716*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.900992+0.147238*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.13113+-0.184754*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.2027+-0.274986*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.12092+-0.183431*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "1.77475+-0.871816*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "-0.157395+1.13436*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "2.80743+-1.90181*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "-0.505104+1.44452*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.943627"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.15738"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.731872+-0.469726*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.874601+-0.26399*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.25426+0.49177*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.96435+-0.385806*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.997205+-0.178453*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.989995+0.35764*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.11505+-0.317071*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.931525+0.196652*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.08241+-0.109269*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.921279+0.162354*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.15458+-0.174197*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.28723+-0.341433*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.463099+0.581237*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.78677+-1.86525*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.578116+0.428028*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "4.52607+-3.61493*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.782518+0.166812*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.95039"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.1988"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.750915+-0.493703*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.890048+-0.293151*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.2517+0.42676*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.961139+-0.452782*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.99775+-0.221723*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.990426+0.322821*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.11232+-0.33484*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.929132+0.177943*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.0712+-0.110114*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.909057+0.163225*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.13724+-0.165955*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.26486+-0.326839*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.45786+0.576651*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.73454+-1.82036*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.552721+0.445054*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "4.46749+-3.56393*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.767119+0.1742*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.942923"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.21676"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.69508+-0.578301*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.893952+-0.291639*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.28032+0.477489*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.981633+-0.426675*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.01437+-0.220041*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "1.00706+0.323473*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.13718+-0.378534*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.978254+0.0663272*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.06415+-0.107837*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.913454+0.146205*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.14885+-0.193369*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.2251+-0.289498*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.13207+-0.185351*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "1.81994+-0.909576*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "-0.137544+1.12291*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "2.85303+-1.93963*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "-0.500399+1.44801*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.951276"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.14257"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.271441+-0.963057*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.845094+-0.136169*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.04139+0.254584*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.832771+-0.376923*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.886971+-0.0348595*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.886307+0.0145131*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.911455+-0.121163*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.895079+-0.0753241*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "0.904292+-0.0940061*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.907671+-0.0997023*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.911645+-0.105434*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.900749+-0.0916978*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.42238+-0.675701*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "0.177487+0.63499*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.279716+0.528844*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "0.286596+0.521798*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.241691+0.567161*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.810724"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -1.1, -0.90455, "0.780483"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "2.11299+1.47311*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.23822+0.212183*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.19852+0.133161*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.1749+0.0616663*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.1688+0.0231678*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "1.16939+-0.0204865*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.13389+0.171033*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "1.15701+0.106327*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.144+0.132698*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.13923+0.140739*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.13362+0.148829*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.149+0.129439*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.412674+0.953811*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.16995+-0.896344*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "2.02565+-0.74651*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "2.01593+-0.736565*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "2.07932+-0.800598*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 1.0033, 1.1, "1.27608"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -1.1, -0.90455, "0.998283"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.998283+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.998283+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.998283+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.998283+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.0279+0.186931*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "1.03249+-0.154301*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.02774+-0.12866*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "1.00905+-0.0763576*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "0.961237+0.0205945*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.918123+0.0932758*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.869435+0.163513*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.811351+0.236739*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.28679+0.824023*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "1.33938+-0.284202*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "1.26849+-0.210596*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "1.33532+-0.27903*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "1.49356+-0.43889*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 1.0033, 1.1, "1.05322"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.00172"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "1.00172+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.00172+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.00172+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.00172+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.972002+-0.187575*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.967396+0.154833*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.972165+0.129103*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.990915+0.0766207*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.0389+-0.0206654*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.08216+-0.0935972*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.13102+-0.164076*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.1893+-0.237555*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.71567+-0.826862*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "0.659449+0.285181*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.730584+0.211321*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "0.663528+0.279991*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.504737+0.440402*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.946592"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.26398"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.984162+-0.311389*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.42624+0.325835*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "0.994275+-0.534045*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "1.00109+-0.513413*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "0.970027+-0.709462*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "0.960189+0.0220013*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.888567+0.408417*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.932343+0.28588*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "1.26443+-0.387453*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "2.06504+-1.7371*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "0.209424+0.939785*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "1.16537+-0.265391*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.83123+-1.01087*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-5.78709+7.0101*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "8.38931+-7.70944*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-3.68647+4.65694*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-2.00931+2.96267*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.961729"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.26398"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.984119+-0.311375*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.42617+0.325821*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "0.994232+-0.534022*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "1.00105+-0.51339*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "0.969985+-0.709431*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "0.960147+0.0220003*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.888528+0.408399*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.932302+0.285867*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "1.26438+-0.387436*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "2.06495+-1.73703*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "0.209415+0.939744*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "1.16532+-0.26538*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.83115+-1.01083*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-5.78683+7.0098*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "8.38894+-7.70911*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-3.6863+4.65673*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-2.00922+2.96254*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.961729"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.26398"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.984191+-0.311398*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.42628+0.325845*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "0.994304+-0.53406*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "1.00112+-0.513428*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "0.970055+-0.709483*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "0.960217+0.0220019*x"
